title,address,price,area,bath,room,property_type,description,year,parking,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool
En Venta Hermoso Penthouse Con Vista Espectacular De La Campiña De Arequipa Y Los Tres Volcanes,"Cayma, Arequipa, Arequipa",360000.0,184,5,4,Departamento,"Se vende hermoso penthouse ubicado en 6to y 7mo piso en Urbanización Privada de Cayma, con espectacular vista desde la sala comedor, habitaciones y área social, ascensor directo al departamento y 2 estacionamientos techados en sótano.",2015,1,0,0,0,0,0,1,1,0
PENTHOUSE / DUPLEX EN VENTA EN JESÚS MARÍA,"Av. San Felipe 226, Jesús María, Perú  Jesus Maria, Provincia de Lima, Provincia de Lima",215000.0,176,3,3,Departamento,Ubicación:,2010,0,1,1,1,1,0,0,1,0
PENTHOUSE / DUPLEX EN VENTA EN JESÚS MARÍA,"Av. San Felipe 226, Jesús María, Perú  Jesus Maria, Provincia de Lima, Provincia de Lima",215000.0,176,3,3,Departamento,">> Dúplex ubicado en el último piso de un edificio de 14 pisos, con una vista espectacular de la ciudad de Lima puesto que se ubica en esquina entre la Av. San Felipe con Pj. Santiago",2010,0,1,1,1,1,0,0,0,0
Departamento Penthouse en Venta - Piso 16 Jesús María,"Av. San Felipe, Jesús María, Perú  Jesús María, Lima, Lima",150000.0,104,2,2,Departamento,"Acogedor departamento con una vista impresionante a toda la ciudad de Lima y del Océano Pacífico. Rodeado de las principales avenidas, centros comerciales, clínicas, centros de estudios, financieras, iglesias entre otros.",0,1,1,1,1,1,0,0,1,0
EN VENTA DÚPLEX!!!,"Cerro Colorado, Arequipa, Arequipa",275000.0,350,2,2,Departamento,"Hermoso y amplio departamento Penthouse ubicado en el límite de Cayma y Cerro Colorado, con finos acabados, ubicado en el 6to piso de un edificio, desde donde disfrutas de una vista espectacular a toda la ciudad, excelente clima y otras comodidades.",0,1,1,1,1,1,0,0,1,1
EN VENTA LUJOSO PENTHOUSE EN URB. PRIVADA - CERRO COLORADO,"Cerro Colorado, Arequipa, Arequipa",270000.0,300,4,3,Departamento,"A UN PASO DE MAESTRO Y AQP CENTER, UBICADO EN 4TO PISO SIN ASCENSOR, FRENTE A PARQUE!. VIGILANCIA PERMANENTE, CÁMARAS DE SEGURIDAD, PORTERO ELÉCTRICO.",0,1,1,1,1,0,1,1,1,0
"Inmejorable Penthouse En Cayma, Disffruta De Una Vista Y Espacios Espectaculares","Los Delfines, Cayma, Perú  Cerro Colorado, Arequipa, Arequipa",370000.0,300,3,4,Departamento,"Es el único proyecto multifamiliar en Cayma, que cuenta con vidrios insulados termo acústicos, ascensor europeo con capacidad máxima para 8 personas, elevador para discapacitados, cochera y deposito incluido dentro del valor del departamento, conócelo!!!",2022,1,1,1,1,1,0,1,0,0
Venta Departamento De Lujo En Barranco - Dpto. 102 A,"Malecón Pazos, Barranco, Perú  Provincia de Lima, Provincia de Lima",2814000.0,710,5,4,Departamento,"11 pisos, sin muebles, aires 40 m2, año de construcción: 2015, frente al mar, impecable, piso 1, 2 departamentos por piso, 22 departamentos en total, guardianía, triplex. Hall de ingreso, 2 salas, comedor, comedor de diario, cocina, escritorio, sala de estar, 4 dormitorios, 4.5 baños, 4 baños incorporados, 2 cuartos de servicio, 1 baño de servicio, lavandería, 1 depósito, pisos de madera en área social, pisos de madera en área privada. Terraza, piscina, 5 cocheras tipo paralelas en sótano, 2 ascensores, ascensor, ascensor directo, ascensor de servicio. Aire acondicionado, áreas comunes, permite mascotas, walk-in closet, jacuzzi, área de bbq, área sauna, áreas verdes, gimnasio.",0,1,0,0,0,0,1,1,1,1
Pent House Venta - Barranco,"Av. Francisco Bolognesi 763, Barranco 15063, Perú  Provincia de Lima, Provincia de Lima",285000.0,157,3,3,Casa,PENT HOUSE.,0,0,0,0,1,0,0,0,0,0
Penthouse en ventas BARRANCO,"28 De Julio, Barranco, Perú  Provincia de Lima, Provincia de Lima",1990000.0,505,4,4,Departamento,A.O. 505 M2,2009,0,0,1,1,1,0,0,1,1
Penthouse Triplex 450 m² en Miraflores a 3 cuadras de Larcomar,"Calle Jose Gonzáles 659, Miraflores, Perú  Miraflores, Provincia de Lima, Provincia de Lima",650000.0,454,3,3,Departamento,HERMOSO PENTHOUSE TRIPLEX DE 454 M2 EN MIRAFLORES,1998,1,0,0,0,1,0,0,1,0
LINDO DEPARTAMENTO PENTHOUSE DÚPLEX CON TERRAZA Y PISCINA PRIVADA EN LA ZONA MÁS EXCLUSIVA DE SAN ISIDRO,"Av Jorge Basadre 1256, San Isidro, Perú  San Isidro, Lima, Lima",950000.0,358,5,3,Departamento,*** LINDO DEPARTAMENTO PENTHOUSE DÚPLEX CON TERRAZA Y PISCINA PRIVADA EN LA ZONA MÁS EXCLUSIVA DE SAN ISIDRO ***,2014,1,1,1,1,1,0,0,1,1
Penthouse de Lujo - Experiencia Singular en San Isidro,"Calle Carlos Porras Osores 400, San Isidro, Perú  San Isidro, Lima, Lima",690000.0,474,4,4,Departamento,"UBICACION IDEAL, DUPLEX EN VENTA con 473.69 m² en el 5to piso de un Edificio multifamiliar construido hace 07 años aproximadamente, frente a la Embajada China, zona segura y excelente vista. Ascensor directo a departamento y salida de emergencia. Cerca de las avenidas Javier Prado, 2 de mayo y el Golf de San Isidro.",2016,1,1,1,1,1,0,1,1,0
Venta Departamento La Molina - 200 M²,"Isla Del Sol, La Molina, Perú  La Molina, Lima, Lima",250000.0,200,4,5,Departamento,RUC: 15603567282 Ramírez Torrealba Carlos Eduardo CONTACTO: 968*057*052,1988,1,1,1,1,1,0,0,1,0
Venta De Duplex 537 M2 San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
Venta De Duplex San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
Venta De Duplex cerca a Wong de 2 de mayo San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
Venta De Duplex Con Cocheras en San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
Venta De Duplexa 2 cdras. del colegio Santa Ursula San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
Venta De Duplex Cerca a la Huaca Huallamarca San Isidro,"Wong, Avenida Dos de Mayo, San Isidro, Perú  San Isidro, Lima, Lima",2000000.0,537,4,4,Departamento,Venta De Hermoso y Amplio Penthouse Duplex En La Mejor Zona De San Isidro 537M2,2018,0,0,0,0,0,0,0,0,0
PENTHOUSE REMODELADO EN VENTA,"San Isidro, Lima, Lima",849000.0,569,4,4,Departamento,"Le presentamos este grandioso Penthouse Dúplex que cuenta con buenos acabados e iluminación en una de la mejores zonas de San Isidro, no pierdas esta oportunidad de vivir en este maravilloso distrito, tu Familia estará Feliz, queda en el piso 7 de un conservado Edificio, alrededor hay restaurantes, cafés, bares, supermercados, tiendas, entidades financieros entre otro comercios además de fácil acceso a avenidas principales como Javier Prado Oeste, Arequipa, Arenales, Paseo de la República y a pocas cuadras del Gran Parque Ramón Castilla.",0,0,0,0,0,0,0,0,0,0
Penthouse a 2 cuadras de la Huaca Pucllana y a 1 cuadra de la Clínica Delgado,"Calle Independencia 670, Miraflores, Perú  Miraflores, Lima, Lima",297000.0,187,4,2,Departamento,"Exclusivo y moderno Penthouse semiamoblado en Santa Cruz, Miraflores; ubicado a 2 cuadras de la Huaca Pucllana y a 1 cuadra de la Clínica Delgado.",2012,1,1,1,1,1,0,0,1,0
"Ocasión, duplex 280 mts, en San Isidro, cerca a Basadre. 4 dormitorios ,4 baños, terraza amplia","San Isidro, Lima, Lima",345000.0,280,3,4,Departamento,Bajó de precio!!!,1997,1,1,1,1,1,0,0,1,0
BAJADA DE PRECIO!! FANTÁSTICO PENTHOUSE PARA INVERSORES,"San Isidro, Lima, Lima",370000.0,355,4,4,Departamento,"Fantástico Penthouse en una de las mejores zonas de San Isidro. A unos minutos caminando del Country Club, Real Club de Lima, Parque Alfonso Ugarte, Parque Guatemala, Colegio de Ingenieros de Perú, Colegio Montealto. Con gran cantidad de Restaurantes, zonas de ocio y parque empresarial. Cerca de principales arterias como Javier Prado Oeste, Av. de la Marina, etc. Zona tranquila y segura.",0,1,1,1,1,1,0,0,1,1
Vendo amplio Penthouse - Duplex - Urb. Las Quintanas Trujillo La Libertad,"Av. Carlos Valderrama 390, Las Quintanas, Víctor Larco Herrera, Perú  Trujillo, Trujillo, La Libertad",250000.0,242,4,5,Departamento,VENDO,2020,1,1,1,1,1,0,0,1,0
¡En Venta Hermoso Penthouse De Estreno Con Cochera - Buena Iluminación Y Vista A Toda La Ciudad!,"Calle 11 & Calle 31, Trujillo, Perú  Trujillo, Trujillo, La Libertad",180000.0,165,2,4,Departamento,¡EN VENTA HERMOSO PENTHOUSE DE ESTRENO CON COCHERA - BUENA ILUMINACIÓN Y VISTA A TODA LA CIUDAD!,2022,1,1,1,1,1,0,0,1,0
Lujoso Penthouse en Venta,"Av. Reducto 825, Miraflores 15074, Perú  Miraflores, Lima, Lima",690000.0,412,6,4,Departamento,¡Bienvenido! Permíteme presentarte este espectacular penthouse en venta en Miraflores. Este es un lugar que combina la comodidad de una casa con la elegancia y el lujo de un departamento en el corazón de una de las zonas más exclusivas de Lima.,2022,1,1,1,1,1,0,0,1,1
¡OPORTUNIDAD ÚNICA! DEPARTAMENTO EN VENTA EN QUINTO PISO EN SAN LUIS (HGiraldo-Lima2),"Las Violetas 111, San Luis, Perú  San Luis, Lima, Lima",70000.0,56,2,3,Departamento,"El departamento se encuentra en la Urbanización Las Violetas, cerca de la Av. Canadá y a pocos minutos de la Av. Rosa Toro, la Av. San Luis y la Av. Aviación, lo que lo hace accesible a varias vías importantes de la zona. Además, está cerca de bancos, farmacias, bodegas y restaurantes, lo cual puede ser conveniente para el día a día.",2015,0,1,1,1,1,0,0,0,0
Vendo Departamento Primer Piso En Villa Maria,"Villa María del Triunfo, Lima, Lima",85000.0,82,1,2,Departamento,"Se ofrece un departamento excelente ubicado a media cuadra del mercado modelo en Villa Maria. El departamento cuenta con 2 habitaciones, sala, cocina y 1 baño, lo que lo hace ideal para una pequeña familia o un grupo de amigos que deseen vivir en un lugar cómodo y acogedor.",2015,0,0,1,1,1,0,0,0,0
VENTA DEPARTAMENTO + AIRES EN URB. VILLA JARDIN – SAN LUIS,"La Compañía 115, San Luis, Perú  San Luis, Lima, Lima",174800.0,175,2,4,Departamento,CONTACTO: EDUARDO QUIROGA HERRAN,2009,0,1,1,1,1,0,0,0,0
Departamento en Condomino Los Nogales - El Agustino Límite con Santa Anita,"Av. los Nogales 251, El Agustino, Lima, Perú  Villa María del Triunfo, Lima, Lima",82000.0,77,2,3,Departamento,"Vive en un moderno condominio ubicado a un paso de Evitamiento, puente Amarillo o Nogales, a minutos del Mall de Santa Anita y cerca del Jockey Plaza.Cerca al Centro Bancario de Santa Anita, MAKRO, Colegios, Hospitales, universidades.",2015,0,1,1,1,1,0,0,0,0
VENTA DE DEPARTAMENTO DE ESTRENO SAN LUIS,"San Luis, Lima, Lima",160000.0,95,2,3,Departamento,VENTA DE DEPARTAMENTO DE ESTRENO SAN LUIS,2023,0,0,1,1,1,0,0,1,0
Encantadora Casa en Villa Maria del Triunfo a un Buen Precio,"Limatambo, Vallecito Alto, Villa María del Triunfo, Perú  Villa María del Triunfo, Lima, Lima",149000.0,223,2,5,Departamento,"Linda casa con acabados modernos ubicada en zona céntrica, cerca a parques, farmacias, colegios, mercados, puestos de salud, etc.",2008,1,1,1,1,1,0,0,0,0
Oportunidad: En Venta Departamento En Primer Piso Con Dos Dormitorios - Villa Maria Del Triunfo,"Villa María del Triunfo, Perú  Villa María del Triunfo, Lima, Lima",38000.0,61,1,2,Departamento,"El departamento se encuentra ubicado en zona estratégica. Cerca al parque Israel y Estación de Bomberos de Villa María del Triunfo. Conecta fácilmente con la Av. Salvador Allende, a la estación del Tren de Villa María del Triunfo, al Terminal pesquero y al Hospital SiSOL,",1975,0,0,0,0,0,0,0,0,0
Casa Amoblada En Villa Maria Del Triunfo,"Villa María del Triunfo, Lima, Lima",259019.0,480,7,10,Casa,GRUPO MENACHO INVERSIONES S.A.C. - RUC:20606871946,2013,0,0,0,0,0,0,0,0,0
Vendo Amplio Duplex En Villa María Del Triunfo,"Pje. Guardia Civil, Villa María del Triunfo, Perú  Villa María del Triunfo, Lima, Lima",95000.0,165,2,3,Departamento,Vendo Amplio Duplex En Villa María Del Triunfo,1967,0,0,0,0,0,0,0,0,0
Lindo Proyecto Edificio A Pocas Cuadras Av Ejercito Y Av Cayma Excelente Ubicación,"Pasaje Santa Cruz, Cayma, Perú  Cayma, Arequipa, Arequipa",142500.0,106,3,3,Departamento,EXCLUSIVO PROYECTO DE 11 DEPARTAMENTOS,2023,1,1,1,1,1,0,0,0,0
Vendo Departamento cerca Av. Universitaria En Comas,"Av Retablo, Comas, Perú  Comas, Lima, Lima",53580.0,70,2,3,Departamento,Dormitorios : 3,2017,0,0,0,0,0,0,0,0,0
REMATO VENTA DE DEPARTAMENTO CERCA A LA AV AMANCAES-RIMAC,"Rimac, Lima, Lima",49000.0,54,1,2,Departamento,JIMMY MENDOZA 9.9.2.8.6.2.6----,2013,0,1,1,1,1,0,0,0,0
"VENDO DPTO VILLA MARIA TRIUNFO 3CER PISO / AREA 50M2 / S/. 88,000 SOLES / NVA. ESPERANZA PDO.4.","Jirón Quillabamba 101-147, Cuadra 1, Pj. Virgen De Lourdes, Villa María del Triunfo, Lima, 15817, PER  Villa María del Triunfo, Lima, Lima",23784.0,50,1,2,Departamento,"VENDO DPTO VILLA MARIA TRIUNFO 3CER PISO / AREA 50M2 / S/. 88,000 SOLES / NVA. ESPERANZA PDO.4.",2020,0,0,1,1,1,0,0,0,0
"Venta de cómodo departamento en Surco, Residencial Los jardines de Surco","Ate, Lima, Lima",113000.0,84,2,3,Departamento,"Venta de cómodo departamento en Surco, Residencial Los jardines de Surco",0,1,1,1,0,1,0,0,1,0
00526 - VENTA CASA YARINACOCHA - AMPLIO TERRENO - AT 1020 M2,"Yarinacocha, Coronel Portillo, Ucayali",190000.0,267,4,4,Casa,"00526 - VENTA CASA YARINACOCHA - MATERIAL NOBLE - AMPLIO TERRENO - AT. 1,020.00  M2.",0,1,0,0,1,0,0,0,1,0
"Venta de cómodo departamento en Surco, Residencial Los jardines de Surco","Ate, Lima, Lima",113000.0,82,2,3,Departamento,"En venta cómodo departamento de 82 m2 vista a la calle, listo para mudarse",0,1,1,1,0,1,0,0,0,0
00489 - VENTA CASA YARINACOCHA - MATERIAL SEMINOBLE - AT 216 M2,"Distrito de Yarinacocha, Coronel Portillo, Ucayali",82973.0,152,2,2,Casa,00489 - VENTA CASA YARINACOCHA - MATERIAL NOBLE - AT. 216.00  M2.,2015,1,0,0,1,0,0,0,0,0
Lindo Y Moderno Departamento En Cayma Parte Baja,"Mirasol de Cayma, Cayma, Perú  Cayma, Arequipa, Arequipa",105000.0,100,2,2,Departamento,"Hermoso departamento Tipo Flat en Pre- venta con excelente ubicación, se encuentra en una urbanización privada y súper segura en la parte baja de Cayma. El departamento tiene un área de 100 m2, se encuentra en el 1er Nivel y tiene las siguientes características: 02 habitaciones cómodas y amplias, la habitación principal con baño privado 01 Sala y comedor 01 lindo patio 01 Hermosa y moderna cocina concepto abierto 01 Lavandería cómoda, útil y amplia 01 baño completo compartido para las habitaciones. El departamento se encuentra cerca de parques y a Los Ángeles de Cayma.",2023,0,0,0,0,0,0,0,1,0
00112 VENTA CASA YARINACOCHA - AT 570m2,"Distrito de Yarinacocha, Coronel Portillo, Ucayali",160000.0,200,2,3,Casa,00112  VENTA CASA YARINACOCHA -  AT 570 m2,2008,1,0,0,1,0,0,0,0,0
Vendo hotel en construcción Urb Montecarlo Carabayllo,"Carabayllo, Lima, Lima",270000.0,700,10,24,Casa,Atención inversionistas vendo hotel en construcción Urb Montecarlo Carabayllo,2022,1,0,0,1,0,0,0,1,0
Venta De Departamento En Urb El Bosque,"Rimac, Lima, Lima",75000.0,83,2,3,Departamento,VENTA HERMOSO DEPARTAMENTO EN URB EL BOSQUE.AV CARLOS VALDERRAMA,2008,0,1,1,1,1,0,0,1,0
se vende casa en el rimac,"Urb.el bosque, Calle Carlos Andres Saco Oliveros, Rímac, Perú  Rimac, Lima, Lima",237000.0,190,5,10,Casa,VENDO CASA MULTIFAMILIAR EN EL RIMAC,2001,1,0,0,0,1,0,0,1,0
Venta de departamento 4 y 5 piso más aires Pueblo Libre,"Pueblo Libre, Lima, Lima",121000.0,103,4,3,Departamento,Venta de departamento en 4 piso y azotea en 5 piso con vista a la calle ubicado a una cuadra de la Av. La Marina.,2007,0,0,1,1,1,0,0,0,1
VENDO LOFT DOS AMBIENTES PUEBLO LIBRE,"Pueblo Libre, Lima, Lima",45000.0,32,1,1,Departamento,"Vendo Mini departamento( también se puede utilizar como oficina), ubicado en la Av. Bolívar a media cuadra de la Av. Sucre, al frente del Hospital Santa Rosa, a unas cuadras de la Av. Brasil, por un extremo y a la Universidad Católica por el otro extremo, rodeado de franquicias de restaurantes, farmacias, pollerías, zona de alto tránsito peatonal y vehicular.",1991,0,1,1,1,1,0,0,0,0
PRECIOSO DUPLEX EN SAN ISIDRO,"San Isidro, Lima, Lima",490000.0,275,4,4,Departamento,"Se vende expléndido departamento duplex de 275 m2 con un área techada de 212.77 m2, ubicado en la urrbanización Córdoba a poca distancia a pie de clínicas, centros comerciales, culturales, colegios, restaurantes, cafés y de las avenidas Del Parque Norte, Javier Prado, Carnaval y Moreyra y República de Panamá.",2022,1,0,0,1,1,0,0,0,1
Excelente distribución Dpto. 1 Dorm. con balcón interior- cerca Av. Javier Prado - Lince,"San Isidro, Lima, Lima",80358.0,41,1,1,Departamento,"LOFT DE 1 DORMITORIO con balcón interior, ubicado cerca Av. Javier Prado - Lince a pocos minutos del Centro Financiero San Isidro.",2023,1,0,0,0,0,0,0,1,0
Departamento Loft Privado Con 2 Cocheras,"Federico Villarreal 279, San Isidro, Perú  San Isidro, Lima, Lima",200000.0,123,1,1,Departamento,DEPARTAMENTO LOFT PRIVADO CON COCHERA,0,1,1,1,1,1,0,0,1,0
VENTA TRIPLEX FRENTE AL MAR EN PLAYA CABALLEROS - DPTO 101,"Punta Hermosa, Lima, Lima",575000.0,359,5,5,Departamento,"Triplex de A.O. : 281 m2, A.C. : 359 m2, Aires : 78 m2, Hall, 1 sala, living-comedor, comedor, comedor de diario, cocina abierta, kitchenette, lavandería, estar familiar, 5 dormitorios, walk-in closet, 5.5 baños, 4 baños incorporados, tina en el baño, 1 cuarto de servicio, 1 baño de servicio, 2 cocheras tipo en línea, 1 ascensor, ascensor directo, 5 camas, terraza de 78.00 m2, patio, piscina, parrilla. Piso 1, 3 pisos. Guardianía, se permiten mascotas, playa playa caballeros, fila n°1, triplex, vista al mar, en proyecto.",2024,1,0,0,0,0,1,1,1,1
"¡¡165,000$ DPTO MODERNO RINCONADA DEL LAGO. CERCA COLEGIOS REINA DEL MUNDO V.CARITAS SAN PEDRO U.UCAL LORD BYRON","Ladoga, Rinconada Del Lago, La Molina, Perú  La Molina, Lima, Lima",165000.0,104,2,3,Departamento,Maria Elena CostaMVCS 3693,1998,1,1,1,1,1,0,0,1,0
VENTA LOFT EN CHORRILLOS - DPT 303 AL 1403,"Chorrillos, Lima, Lima",113000.0,37,1,1,Departamento,"Proyecto con vista al mar en el malecón de Chorrillos, a pasos de Barranco",0,1,0,0,0,1,0,0,1,0
"VENDO POR OCASIÓN HOTEL EN TALARA, POR MOTIVO DE VIAJE","Pariñas, Talara, Piura",415000.0,650,25,25,Casa,🏨 ¡Oportunidad única! Se vende hotel totalmente amoblado en Talara 🌟,2016,0,1,1,1,1,0,0,1,0
