area,baths,description,facilities,location,location_address,nearby_locations,price,property_type,property_url,rooms,title,year
60m²,2,"Vendo lindo departamento ubicado en el piso 12 del edificio 3 del condominio Costanera 1, El inmueble se encuentra cerca al mar,.","['Cochera', 'Patio', 'Vista panorámica', 'Internet', 'Sin amoblar']","Av. Costanera, Urb la Perla Baja, Lima, Perú  La Perla, Callao, Callao","Av. Costanera, Urb la Perla Baja, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.285.000,Departamento,https://casas.trovit.com.pe/listing/vendo-lindo-departamento-con-cochera-en-costanera-uno-en-la-perla-callao.1efb0c20-f2cd-11ed-adb7-876efb6d515d,3,VENDO LINDO DEPARTAMENTO CON COCHERA EN COSTANERA UNO EN LA PERLA - CALLAO,2017
76m²,2,Departamento en sexto piso con un área de 76.m2,[],"La Perla, Callao, Callao","La Perla, Callao, Callao",[],US$67.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-la-perla-cerca-a-plaza-san-miguel.27743f09-2b05-3a7d-b05a-3a9d350a8f8b,3,Departamento en Venta en La Perla cerca a Plaza San Miguel,
37m²,1,"¿QUIERES VIVIR CERCA DEL MAR EN UN CONDOMINIO SEGURO Y QUE TENGA ESTACIONAMIENTO? TE PRESENTO ESTE DEPARTAMENTO EN LA COSTANERA, IDEAL PARA PERSONA INDEPENDIENTE O PAREJA.","['Cochera', 'Terraza', 'Sin amoblar']","Avenida Costanera, Hu. Cercado De La Perla, La Perla, Callao, 07016, PER  La Perla, Callao, Callao","Avenida Costanera, Hu. Cercado De La Perla, La Perla, Callao, 07016, PER","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de escuelas ']",S/.224.000,Departamento,https://casas.trovit.com.pe/listing/venta-de-departamento-en-la-costanera-la-perla-con-estacionamiento.b54212a9-accb-4021-9217-e2adae265909,1,VENTA DE DEPARTAMENTO EN LA COSTANERA LA PERLA CON ESTACIONAMIENTO,2018
41m²,1,Hermoso departamento ubicado frente al mar en el piso 11 dentro de un Condominio ubicado en la mejor zona del Callao La Perla,"['Internet', 'Vista panorámica', 'Patio', 'Sin amoblar']","Avenida Costanera 1161, La Perla, Callao, Perú  La Perla, Callao, Callao","Avenida Costanera 1161, La Perla, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar ']",US$46.500,Departamento,https://casas.trovit.com.pe/listing/venta-departamento-la-perla.655f0fc7-7553-4bf0-aa45-0c163da04a19,1,VENTA DEPARTAMENTO LA PERLA,2016
56m²,2,Este hermoso departamento situado en un lugar tranquilo y seguro dentro de un condominio.,['Sin amoblar'],"Avenida José Gálvez, Hu. Cercado De La Perla, La Perla, Callao, 07016, PER  La Perla, Callao, Callao","Avenida José Gálvez, Hu. Cercado De La Perla, La Perla, Callao, 07016, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$55.000,Departamento,https://casas.trovit.com.pe/listing/venta-de-departamento-en-la-perla.27e24311-7b7f-4d85-b2cd-79247aa6ac6f,3,Venta De Departamento En La Perla,2012
159m²,2,En venta lindo flat en Chacarilla San Borja!,"['Balcón', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Avenida Buena Vista, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Avenida Buena Vista, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$310.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-chacarilla-san-borja.bc640618-4780-4f9f-a620-e1306aa791c7,3,Departamento en venta en Chacarilla San Borja,2014
192m²,3,"En venta lindo departamento de estreno en Chacarilla, cerca a parques y al pentagonito:","['Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$450.000,Departamento,https://casas.trovit.com.pe/listing/departamento-de-estreno-en-venta-en-chacarilla.c3e8997e-c377-4ee3-8266-566d182c1c6b,3,Departamento de estreno en venta en Chacarilla,2023
35m²,1,"En venta lindo loft moderno de 35m2 en Barranco, cerca al parque central, restaurantes y vías de acceso rápido!","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Permite mascotas', 'Permite niños', 'Completamente amoblado']","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú  Barranco, Lima, Lima","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de parques ']",US$80.000,Departamento,https://casas.trovit.com.pe/listing/loft-en-venta-en-barranco.eca1c1a0-fb51-11ed-be06-ef5a0af69586,1,Loft en venta en Barranco,2022
416m²,3,En venta lindo departamento en Cerros de Camacho,"['Cochera', 'Bodega', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Cerros de Camacho 796, Lima, Perú  Santiago de Surco, Lima, Lima","Avenida Cerros de Camacho 796, Lima, Perú",[' Cerca de centros comerciales '],US$648.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-cerros-de-camacho.b32ec247-bea3-44ae-892e-bde995da8ddd,3,Departamento en venta en Cerros de Camacho,2013
164m²,2,Departamento dúplex en venta en Chacarilla San Borja:,"['Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Terraza', 'Sin amoblar']","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$340.000,Departamento,https://casas.trovit.com.pe/listing/departamento-duplex-en-venta-en-chacarilla-san-borja.93b156c5-f036-49c0-8589-fa7ff73d5273,3,Departamento dúplex en venta en Chacarilla San Borja,2013
221m²,2,En venta lindo departamento en Chacarilla San Borja,"['Cochera', 'Bodega', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Alejandro Velasco Astete 943, Lima, Perú  San Borja, Lima, Lima","Avenida Alejandro Velasco Astete 943, Lima, Perú","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$400.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-chacarilla-san-borja.e0a8cc60-3a7a-49a2-98f6-0dbb29adb6b9,3,Departamento en venta en Chacarilla San Borja,2010
72m²,2,"Totalmente remodelado listo para mudarte, Departamento de 3 dormitorios con balcón vista a calle, cocina cerrada con muebles altos y bajos, dormitorios con iluminación natural, dormitorio principal con baño incorporado.","['Balcón', 'Armarios empotrados', 'Sin amoblar']","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú  Chorrillos, Lima, Lima","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$95.000,Departamento,https://casas.trovit.com.pe/listing/condominio-parque-huaylas-av-defensores-del-morro-1737-dpto-72-m-3-dorm.6095d87f-6f4e-4f3d-a9d7-148c4bcc79e4,3,Condominio Parque Huaylas Av Defensores del Morro 1737 - Dpto. 72 m² 3 Dorm.,2007
290m²,5,"Excelente casa que puede ser para familia grande, tiene sala muy amplia, baño de visita, comedor bien grande, mampara de vidrio templado, terraza grande jardin muy amplio, cocina grande con comedor de diario, tiene 2 departamentos con entrada independiente, cada departamento tiene 2 dormitorios con 1 baño cocina, y en el 2do piso tiene 3 dormitorios y 2 baños el principal incorporado , cochera para 3 carros, puede ser también para casa de reposo, los pisos de área interior son de parquet, los pisos de la terraza son cerámicos, . Documentos en regla. Precio a tratar Contacto María Victoria","['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Sin amoblar']","Corot, San Borja, Perú  San Borja, Lima, Lima","Corot, San Borja, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$615.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-san-borja-c-pentagonito-2-departamento-con-entrada-independiente.8c5beabc-2be3-49a4-9798-9bff20e5b051,7,Venta Casa San Borja c/ Pentagonito + 2 departamento con entrada independiente,1983
75m²,2,"el departamento tiene 75 m2 con una amplia cocina con reposteros altos y bajos, zona de lavandería tiene terma, 2 baños, 3 dormitorios (el principal con baño incorporado), 1 estacionamiento abierto dentro del condominio, 5to piso , no cuenta con ascensor, las escaleras son descansadas, full seguridad 24/7, 2 puertas de acceso para la torre, las areas comunes que tiene el condominio son: terrazas, piscina, parque con juegos para niños, salón de recepciónes, coworking, cancha de frontón.","['Armarios empotrados', 'Cochera', 'Bodega', 'Internet', 'Gas natural', 'Cuarto de servicio', 'Terraza', 'Tanque de agua', 'Patio']","Jirón Combate de Angamos, Surco, Perú  Santiago de Surco, Lima, Lima","Jirón Combate de Angamos, Surco, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$90.000,Departamento,https://casas.trovit.com.pe/listing/gran-ocasion-de-venta-dpto-super-impecable-cochera-y-seguridad-247-en-condominio-los-vinedos-surco.d894414a-23f2-4f16-8e59-d52729553b62,3,Gran Ocasion de Venta Dpto Super Impecable+ cochera y Seguridad 24/7 en Condominio Los Viñedos Surco,2005
110m²,3,🎯Surco Valle Hermoso,"['Cochera', 'Balcón', 'Cocina equipada', 'Gas natural', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Santiago de Surco, Lima, Lima","Santiago de Surco, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$228,Departamento,https://casas.trovit.com.pe/listing/surco-venta-de-flat-con-balcon-y-vista-a-parque.9b23f040-1d35-11ee-9c03-c37d28471af9,3,SURCO venta de Flat con balcón y vista a Parque,2023
101m²,2,Mayorazgo - Venta de Departamento,"['Armarios empotrados', 'Cocina equipada', 'Vista panorámica', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Ate, Lima, Lima","Ate, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$115.000,Departamento,https://casas.trovit.com.pe/listing/mayorazgo-venta-de-departamento.d00ade80-3eb5-11ee-8d3d-656ca570e901,3,Mayorazgo -Venta de Departamento,2013
165m²,3,BAJÓ DE PRECIO !!,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Venecia, Miraflores, Perú  Miraflores, Lima, Lima","Venecia, Miraflores, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$350.000,Departamento,https://casas.trovit.com.pe/listing/vendo-hermoso-departamento-flat-en-miraflores.881ec2f0-1d84-11ee-8898-c54e8e83b9f8,3,Vendo hermoso departamento Flat en Miraflores,2020
80m²,2,Departamento de 3 habitaciones,[],"Yahuar Huaca 656, Baños del Inca 06004, Perú  Los Baños del Inca, Cajamarca, Cajamarca","Yahuar Huaca 656, Baños del Inca 06004, Perú",[],US$49.500,Departamento,https://casas.trovit.com.pe/listing/se-vende-departamento-a-precio-de-ocasion.ec9043b6-7115-4b1a-a597-dd70772471e3,3,Se Vende Departamento A Precio De Ocasión,
112m²,2,se vende departamento triplex en primer piso linda zona .,"['Cochera', 'Terraza', 'Permite mascotas', 'Permite niños']","Calle Schell 644, Miraflores, Perú  Miraflores, Lima, Lima","Calle Schell 644, Miraflores, Perú",[],US$215.000,Departamento,https://casas.trovit.com.pe/listing/vendo-lindo-departamento-en-miraflores.6dd36a80-2e74-11ee-aba5-15dec15774dc,3,vendo lindo departamento en Miraflores,2018
302m²,3,"1piso: 1 Habitación con clóset y baño completo, 1 habitación con clóset. Sala – Comedor. Cocina modelo cerrado. 1 baño completo de visita. Patio delantero al costado 1 cochera con techo para 1 vehículo. Patio trasero habilitado para negocio de panadería con gas natural, luz trifásica. Cisterna 5m3 + bomba de agua.","['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Agua', 'Tanque de agua', 'Patio']","San Roque, Cajamarca, Perú  Cajamarca, Cajamarca, Cajamarca","San Roque, Cajamarca, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$398.000,Casa,https://casas.trovit.com.pe/listing/se-vende-hermosa-casa-de-3-pisos-frente-al-cc-real-plaza-cajamarca.edb489e6-1ead-423d-9512-aa1b0b05bce9,4,"Se Vende Hermosa Casa de 3 Pisos Frente Al CC Real Plaza, Cajamarca",
138m²,3,Hermoso departamento ubicado en una zona tranquila del balneario de Los Baños del Inca.,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Tanque de agua']","Pasaje Ruth Salinas de Trigoso 140, Baños del Inca, Perú  Los Baños del Inca, Cajamarca, Cajamarca","Pasaje Ruth Salinas de Trigoso 140, Baños del Inca, Perú","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$110.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-departamento-con-estacionamiento-en-los-banos-del-inca-cajamarca.75241480-35d7-4de2-9651-24a4c2783669,4,"Se Vende Departamento, Con Estacionamiento en Los Baños Del Inca, Cajamarca",
637m²,5,"IMPERIA VENDE HERMOSA Y AMPLIA CASA DE 637.23 m2, ubicado en la Ciudad de Cajamarca; con 04 años de construcción y tres pisos que lo definen con una incomparable vista a Valle. Con ubicación céntrica en la Ciudad puedes tener la casa de tus sueños, a 5 minutos del Nuevo Hospital en construcción, a 10 minutos de los centros comerciales y la plaza principal de Cajamarca. Propiedad inscrita en Registros Públicos, documentos en regla, a precio de Ocasión.","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Vista panorámica', 'Terraza', 'Parcialmente amoblado']","Cartucho, Cajamarca, Perú  Cajamarca, Cajamarca, Cajamarca","Cartucho, Cajamarca, Perú","[' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$350.000,Casa,https://casas.trovit.com.pe/listing/impresionante-casa-en-venta-cajamarca.87885872-bb75-4d9f-b54f-6ea35de3ce3e,5,IMPRESIONANTE CASA EN VENTA - CAJAMARCA,2019
84m²,2,VENDO APARTAMENTO con estacionamiento con tres,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Parcialmente amoblado']","Cajamarca, Cajamarca, Cajamarca","Cajamarca, Cajamarca, Cajamarca","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$72.000,Departamento,https://casas.trovit.com.pe/listing/solis-vende-acogedor-departamento-en-la-av-independencia.f6a46294-7a71-40ff-81a1-ade74bdfe967,3,🏠 SOLÍS VENDE ACOGEDOR DEPARTAMENTO EN LA AV. INDEPENDENCIA.,
450m²,4,SE VENDE CASA URB MARTIRES DEL MAGISTERIO – CAJAMARCA,"['Balcón', 'Armarios empotrados', 'Cochera', 'Internet', 'Agua', 'Patio', 'Parcialmente amoblado']","Cajamarca, PER  Cajamarca, Cajamarca, Cajamarca","Cajamarca, PER","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.660.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-urbanizacion-martires-del-magisterio.58448ec9-992a-4276-ac50-3191cfcf8cae,3,SE VENDE CASA URBANIZACION MARTIRES DEL MAGISTERIO,
104m²,2,VENDO APARTAMENTO EN RESIDENCIAL LOS BALCONES DE LA,"['Balcón', 'Armarios empotrados', 'Cochera']","Cajamarca, Cajamarca, Cajamarca","Cajamarca, Cajamarca, Cajamarca","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$103.000,Departamento,https://casas.trovit.com.pe/listing/vende-apartamento-en-residencial-los-balcones-de-la-alameda.d5839b89-a594-4fc9-822e-849652c91f14,3,VENDE APARTAMENTO EN RESIDENCIAL LOS BALCONES DE LA ALAMEDA,
77m²,2,"¡Bienvenidos a Colinas Victoria! Una urbanización en la que la calidad de vida y la comodidad son la prioridad. Hoy tengo el placer de presentarles 04 departamentos de estreno, cada uno con un espacio de 75 a 82m2 y con 03 habitaciones, sala comedor y cocina. Estos departamentos son la combinación perfecta entre comodidad y funcionalidad.","['Balcón', 'Armarios empotrados', 'Cochera', 'Vista panorámica', 'Parcialmente amoblado']","Calle 1, Los Baños del Inca, Cajamarca, 06004, PER  Los Baños del Inca, Cajamarca, Cajamarca","Calle 1, Los Baños del Inca, Cajamarca, 06004, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.200.000,Departamento,https://casas.trovit.com.pe/listing/oportunidad-departamento-de-estreno-banos-del-inca.5924758c-62fc-42e2-8434-bff4509c1732,3,OPORTUNIDAD - DEPARTAMENTO DE ESTRENO - BAÑOS DEL INCA,2019
1.050m²,6,DESCRIPCION,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Chimenea', 'Internet', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Parcialmente amoblado']","CONDOMINIO EL SAUSALITO, Pachacútec, Baños del Inca, Cajamarca, Perú  Cajamarca, Cajamarca, Cajamarca","CONDOMINIO EL SAUSALITO, Pachacútec, Baños del Inca, Cajamarca, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$379.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-en-condominio-sausalito-banos-del-inca.2230158c-ce69-45b5-8b2b-dc247bbc47d3,6,SE VENDE CASA EN CONDOMINIO SAUSALITO - BAÑOS DEL INCA,
117m²,2,"BUSCAS DEPARTAMENTO EN ZONA RESIDENCIAL, SIN MUCHO TRAFICO, ZONA TRANQUILA Y CERCA A PARQUES, ESTE DEPARTAMENTO ES PARA TI.","['Balcón', 'Armarios empotrados', 'Cocina equipada', 'Vista panorámica', 'Parcialmente amoblado']","Avenida Universitaria, Cajamarca, 06003, PER  Cajamarca, Cajamarca, Cajamarca","Avenida Universitaria, Cajamarca, 06003, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$95.000,Departamento,https://casas.trovit.com.pe/listing/buscas-departamento-en-zona-residencial-sin-mucho-trafico-tranquila-y-cerca-a-parques-este-depa-es-para-ti.0c40c896-896d-4dee-b399-9c23c9e27946,3,"BUSCAS DEPARTAMENTO EN ZONA RESIDENCIAL, SIN MUCHO TRAFICO, TRANQUILA Y CERCA A PARQUES, ESTE DEPA ES PARA TI.",2022
107m²,2,"Urbanización Molinos del Inca, es un lugar realmente exclusivo en mismo Baños del Inca pero alejado del bullicio, cuenta con parque solo para los propietarios, un lugar exclusivo.","['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Vista panorámica', 'Tanque de agua', 'Parcialmente amoblado']","Pasaje 1, Los Baños del Inca, Cajamarca, 06004, PER  Los Baños del Inca, Cajamarca, Cajamarca","Pasaje 1, Los Baños del Inca, Cajamarca, 06004, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$85.900,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-urbanizacion-molinos-del-inca-banos-del-inca-cajamarca.3aa8fc94-ebfb-4b4d-a4df-a30824bbbf3e,3,DEPARTAMENTO EN VENTA - URBANIZACION MOLINOS DEL INCA - BAÑOS DEL INCA - CAJAMARCA,
